protein_id	protein_name	copy_number	cluster_id
GDKOHJ_16040	DUF3561 domain-containing protein	1	GDKOHJ_16040
GDKOHJ_16035	Adenylyl-sulfate kinase	1	GDKOHJ_16035
GDKOHJ_16030	sulfate adenylyltransferase subunit CysN	1	GDKOHJ_16030
GDKOHJ_16025	sulfate adenylyltransferase subunit CysD	1	GDKOHJ_16025
GDKOHJ_14580	Capsule polysaccharide export protein	1	GDKOHJ_14580
GDKOHJ_16015	Putative protein HokG	1	GDKOHJ_16015
GDKOHJ_16005	phosphoadenosine phosphosulfate reductase	1	GDKOHJ_16005
GDKOHJ_16000	assimilatory sulfite reductase (NADPH) hemoprotein subunit	1	GDKOHJ_16000
GDKOHJ_15995	NADPH-dependent assimilatory sulfite reductase flavoprotein subunit	1	GDKOHJ_15995
GDKOHJ_15990	6-carboxytetrahydropterin synthase QueD	1	GDKOHJ_15990
GDKOHJ_15985	putative electron transfer flavoprotein-quinone oxidoreductase YgcN	1	GDKOHJ_15985
GDKOHJ_15980	Ferredoxin-like protein FixX	1	GDKOHJ_15980
GDKOHJ_15975	Uncharacterized protein YgcP	1	GDKOHJ_15975
GDKOHJ_16020	alkaline phosphatase isozyme conversion aminopeptidase	1	GDKOHJ_16020
GDKOHJ_14575	Glycosyl transferase	1	GDKOHJ_14575
GDKOHJ_14570	polysialic acid biosynthesis protein	1	GDKOHJ_14570
GDKOHJ_14565	UDP-N-acetylglucosamine 2-epimerase	1	GDKOHJ_14565
GDKOHJ_14560	N-acylneuraminate cytidylyltransferase	1	GDKOHJ_14560
GDKOHJ_14555	N-acylneuraminate-9-phosphate synthase	1	GDKOHJ_14555
GDKOHJ_14550	NeuD protein involved in sialic acid synthesis	1	GDKOHJ_14550
GDKOHJ_14545	Polysialic acid transport ATP-binding protein	1	GDKOHJ_14545
GDKOHJ_14540	Polysialic acid transport protein	1	GDKOHJ_14540
GDKOHJ_16065	5'/3'-nucleotidase SurE	1	GDKOHJ_16065
GDKOHJ_14530	general secretion pathway protein L	1	GDKOHJ_14530
GDKOHJ_14525	general secretion pathway protein K	1	GDKOHJ_14525
GDKOHJ_14520	general secretion pathway protein J	1	GDKOHJ_14520
GDKOHJ_14515	general secretion pathway protein I	1	GDKOHJ_14515
GDKOHJ_14510	general secretion pathway protein H	1	GDKOHJ_14510
GDKOHJ_16085	Flavoprotein WrbA	1	GDKOHJ_16085
GDKOHJ_16080	RNA polymerase sigma factor RpoS	1	GDKOHJ_16080
GDKOHJ_16075	murein hydrolase activator NlpD	1	GDKOHJ_16075
GDKOHJ_16070	protein-L-isoaspartate O-methyltransferase	1	GDKOHJ_16070
GDKOHJ_14535	GspM family type II secretion system protein YghD	1	GDKOHJ_14535
GDKOHJ_19440	dTDP-glucose 4,6-dehydratase	1	GDKOHJ_19440
GDKOHJ_19435	UTP--glucose-1-phosphate uridylyltransferase GalF	1	GDKOHJ_19435
GDKOHJ_19430	colanic acid biosynthesis protein WcaM	1	GDKOHJ_19430
GDKOHJ_19425	colanic acid biosynthesis glycosyltransferase WcaL	1	GDKOHJ_19425
GDKOHJ_19420	colanic acid biosynthesis pyruvyl transferase WcaK	1	GDKOHJ_19420
GDKOHJ_19395	colanic acid undecaprenyl disphosphate flippase WzxC	1	GDKOHJ_19395
GDKOHJ_19390	undecaprenyl-phosphate glucose phosphotransferase	1	GDKOHJ_19390
GDKOHJ_19380	mannose-1-phosphate guanylyltransferase ManC	1	GDKOHJ_19380
GDKOHJ_14860	membrane-bound lytic murein transglycosylase MltC	1	GDKOHJ_14860
GDKOHJ_19370	GDP-mannose mannosyl hydrolase	1	GDKOHJ_19370
GDKOHJ_19365	GDP-L-fucose synthase	1	GDKOHJ_19365
GDKOHJ_19360	GDP-mannose 4,6-dehydratase	1	GDKOHJ_19360
GDKOHJ_19355	colanic acid biosynthesis acetyltransferase WcaF	1	GDKOHJ_19355
GDKOHJ_19350	colanic acid biosynthesis glycosyltransferase WcaE	1	GDKOHJ_19350
GDKOHJ_19345	colanic acid polymerase WcaD	1	GDKOHJ_19345
GDKOHJ_19340	colanic acid biosynthesis glycosyltransferase WcaC	1	GDKOHJ_19340
GDKOHJ_19335	colanic acid biosynthesis acetyltransferase WcaB	1	GDKOHJ_19335
GDKOHJ_19375	colanic acid biosynthesis fucosyltransferase WcaI	1	GDKOHJ_19375
GDKOHJ_19540	Histidinol dehydrogenase	1	GDKOHJ_19540
GDKOHJ_19535	histidinol-phosphate transaminase	1	GDKOHJ_19535
GDKOHJ_19530	bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB	1	GDKOHJ_19530
GDKOHJ_19525	imidazole glycerol phosphate synthase subunit HisH	1	GDKOHJ_19525
GDKOHJ_19520	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	1	GDKOHJ_19520
GDKOHJ_19515	Imidazole glycerol phosphate synthase subunit HisF	1	GDKOHJ_19515
GDKOHJ_19510	bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE	1	GDKOHJ_19510
GDKOHJ_19505	LPS O-antigen chain length determinant protein WzzB	1	GDKOHJ_19505
GDKOHJ_19445	dTDP-4-dehydrorhamnose reductase	1	GDKOHJ_19445
GDKOHJ_19495	NADP-dependent phosphogluconate dehydrogenase	1	GDKOHJ_19495
GDKOHJ_19490	O75 family O-antigen flippase	1	GDKOHJ_19490
GDKOHJ_19480	mannose-1-phosphate guanylyltransferase ManC	1	GDKOHJ_19480
GDKOHJ_19475	Glycosyl transferase family protein	1	GDKOHJ_19475
GDKOHJ_19470	Glycoside hydrolase family protein	1	GDKOHJ_19470
GDKOHJ_19465	O75 family O-antigen polymerase	1	GDKOHJ_19465
GDKOHJ_19460	Glycosyltransferase	1	GDKOHJ_19460
GDKOHJ_19455	dTDP-4-dehydrorhamnose 3,5-epimerase	1	GDKOHJ_19455
GDKOHJ_19450	glucose-1-phosphate thymidylyltransferase RfbA	1	GDKOHJ_19450
GDKOHJ_19500	UDP-glucose 6-dehydrogenase	1	GDKOHJ_19500
GDKOHJ_14945	16S rRNA (uracil(1498)-N(3))-methyltransferase	1	GDKOHJ_14945
GDKOHJ_14940	glutathione synthase	1	GDKOHJ_14940
GDKOHJ_14935	YqgE/AlgH family protein	1	GDKOHJ_14935
GDKOHJ_14930	Holliday junction resolvase RuvX	1	GDKOHJ_14930
GDKOHJ_14925	Uncharacterized protein YggR	1	GDKOHJ_14925
GDKOHJ_14920	pyridoxal phosphate homeostasis protein	1	GDKOHJ_14920
GDKOHJ_14915	osmotic shock tolerance protein YggT	1	GDKOHJ_14915
GDKOHJ_14910	DUF167 domain-containing protein	1	GDKOHJ_14910
GDKOHJ_19330	colanic acid biosynthesis glycosyltransferase WcaA	1	GDKOHJ_19330
GDKOHJ_14900	radical SAM family heme chaperone HemW	1	GDKOHJ_14900
GDKOHJ_14895	Uncharacterized protein YggM	1	GDKOHJ_14895
GDKOHJ_14890	L-asparaginase 2	1	GDKOHJ_14890
GDKOHJ_14885	Uncharacterized protein YggN	1	GDKOHJ_14885
GDKOHJ_14880	tRNA (guanosine(46)-N7)-methyltransferase TrmB	1	GDKOHJ_14880
GDKOHJ_14875	tRNA (guanosine(46)-N7)-methyltransferase TrmB	1	GDKOHJ_14875
GDKOHJ_14870	A/G-specific adenine glycosylase	1	GDKOHJ_14870
GDKOHJ_14865	oxidative damage protection protein	1	GDKOHJ_14865
GDKOHJ_14905	RdgB/HAM1 family non-canonical purine NTP pyrophosphatase	1	GDKOHJ_14905
GDKOHJ_19325	tyrosine-protein kinase Wzc	1	GDKOHJ_19325
GDKOHJ_19320	low molecular weight protein-tyrosine-phosphatase Wzb	1	GDKOHJ_19320
GDKOHJ_19315	polysaccharide export protein Wza	1	GDKOHJ_19315
GDKOHJ_15030	nucleoside/nucleotide kinase family protein	1	GDKOHJ_15030
GDKOHJ_15025	fumarase E	1	GDKOHJ_15025
GDKOHJ_15020	fructose-bisphosphatase	1	GDKOHJ_15020
GDKOHJ_15015	Uncharacterized protein YggP	1	GDKOHJ_15015
GDKOHJ_15010	PTS mannitol transporter subunit IICB	1	GDKOHJ_15010
GDKOHJ_14950	deoxyribonuclease I	1	GDKOHJ_14950
GDKOHJ_15000	Regulator of protease activity HflC, stomatin/prohibitin superfamily	1	GDKOHJ_15000
GDKOHJ_14990	transketolase	1	GDKOHJ_14990
GDKOHJ_14985	metalloprotease LoiP	1	GDKOHJ_14985
GDKOHJ_14980	agmatinase	1	GDKOHJ_14980
GDKOHJ_14975	Lipoprotein	1	GDKOHJ_14975
GDKOHJ_14970	biosynthetic arginine decarboxylase	1	GDKOHJ_14970
GDKOHJ_14965	methionine adenosyltransferase	1	GDKOHJ_14965
GDKOHJ_14960	galactose/proton symporter	1	GDKOHJ_14960
GDKOHJ_14955	SprT family zinc-dependent metalloprotease	1	GDKOHJ_14955
GDKOHJ_15005	PTS mannitol transporter subunit IIA	1	GDKOHJ_15005
GDKOHJ_19210	UPF0339 protein YegP	1	GDKOHJ_19210
GDKOHJ_19205	tRNA 5-hydroxyuridine modification protein YegQ	1	GDKOHJ_19205
GDKOHJ_19195	Lipoprotein	1	GDKOHJ_19195
GDKOHJ_19190	lipid kinase YegS	1	GDKOHJ_19190
GDKOHJ_19185	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family	1	GDKOHJ_19185
GDKOHJ_19180	galactitol-1-phosphate 5-dehydrogenase	1	GDKOHJ_19180
GDKOHJ_19175	PTS galactitol transporter subunit IIB	1	GDKOHJ_19175
GDKOHJ_19170	PTS galactitol transporter subunit IIB	1	GDKOHJ_19170
GDKOHJ_15970	Electron transfer flavoprotein, alpha subunit FixB	1	GDKOHJ_15970
GDKOHJ_19160	tagatose-bisphosphate aldolase subunit GatZ	1	GDKOHJ_19160
GDKOHJ_19155	tagatose-bisphosphate aldolase subunit GatY	1	GDKOHJ_19155
GDKOHJ_19150	class I fructose-bisphosphate aldolase	1	GDKOHJ_19150
GDKOHJ_19145	Putative nucleoside transporter YegT	1	GDKOHJ_19145
GDKOHJ_19140	ADP-ribosylglycohydrolase family protein	1	GDKOHJ_19140
GDKOHJ_19135	Uncharacterized sugar kinase YegV	1	GDKOHJ_19135
GDKOHJ_19130	Uncharacterized HTH-type transcriptional regulator YegW	1	GDKOHJ_19130
GDKOHJ_19125	Uncharacterized protein YegX	1	GDKOHJ_19125
GDKOHJ_19165	PTS galactitol transporter subunit IIA	1	GDKOHJ_19165
GDKOHJ_15560	KpsF/GutQ family sugar-phosphate isomerase	1	GDKOHJ_15560
GDKOHJ_19310	UPF0053 protein YegH	1	GDKOHJ_19310
GDKOHJ_19305	outer membrane assembly protein AsmA	1	GDKOHJ_19305
GDKOHJ_19300	dCTP deaminase	1	GDKOHJ_19300
GDKOHJ_19295	uridine kinase	1	GDKOHJ_19295
GDKOHJ_19290	diguanylate cyclase	1	GDKOHJ_19290
GDKOHJ_19285	DNA-3-methyladenine glycosylase 2	1	GDKOHJ_19285
GDKOHJ_19280	molecular chaperone	1	GDKOHJ_19280
GDKOHJ_19215	two-component system response regulator BaeR	1	GDKOHJ_19215
GDKOHJ_19270	Serine/threonine-protein phosphatase 3	1	GDKOHJ_19270
GDKOHJ_19265	Uncharacterized protein YegL	1	GDKOHJ_19265
GDKOHJ_19260	Type I toxin-antitoxin system Ibs family toxin	1	GDKOHJ_19260
GDKOHJ_19250	Type I toxin-antitoxin system Ibs family toxin	1	GDKOHJ_19250
GDKOHJ_19240	multidrug efflux RND transporter subunit MdtA	1	GDKOHJ_19240
GDKOHJ_19235	multidrug efflux RND transporter permease subunit MdtB	1	GDKOHJ_19235
GDKOHJ_19230	multidrug efflux RND transporter permease subunit MdtC	1	GDKOHJ_19230
GDKOHJ_19225	putative arabinose efflux permease AraJ, MFS family	1	GDKOHJ_19225
GDKOHJ_19220	two-component system sensor histidine kinase BaeS	1	GDKOHJ_19220
GDKOHJ_19275	protein kinase YegI	1	GDKOHJ_19275
GDKOHJ_19015	Uncharacterized lipoprotein YehR	1	GDKOHJ_19015
GDKOHJ_19010	Uncharacterized protein YehS	1	GDKOHJ_19010
GDKOHJ_19005	two-component system response regulator BtsR	1	GDKOHJ_19005
GDKOHJ_19000	two-component regulatory system sensor histidine kinase BtsS	1	GDKOHJ_19000
GDKOHJ_18995	HTH-type transcriptional regulator MlrA	1	GDKOHJ_18995
GDKOHJ_18990	protein YohO	1	GDKOHJ_18990
GDKOHJ_18985	glycine betaine ABC transporter permease YehW	1	GDKOHJ_18985
GDKOHJ_18980	glycine betaine ABC transporter ATP binding protein YehX	1	GDKOHJ_18980
GDKOHJ_19120	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	1	GDKOHJ_19120
GDKOHJ_18970	glycine betaine ABC transporter substrate-binding protein OsmF	1	GDKOHJ_18970
GDKOHJ_18965	beta-glucosidase BglX	1	GDKOHJ_18965
GDKOHJ_18960	D-lactate dehydrogenase	1	GDKOHJ_18960
GDKOHJ_18955	D-alanyl-D-alanine endopeptidase	1	GDKOHJ_18955
GDKOHJ_18950	Inner membrane protein YohC	1	GDKOHJ_18950
GDKOHJ_18945	Inner membrane protein YohD	1	GDKOHJ_18945
GDKOHJ_18940	SDR family oxidoreductase	1	GDKOHJ_18940
GDKOHJ_18935	multidrug resistance outer membrane protein MdtQ	1	GDKOHJ_18935
GDKOHJ_18975	glycine betaine ABC transporter permease YehY	1	GDKOHJ_18975
GDKOHJ_19115	hydroxyethylthiazole kinase	1	GDKOHJ_19115
GDKOHJ_19110	Ni(II)/Co(II)-binding transcriptional repressor RcnR	1	GDKOHJ_19110
GDKOHJ_19105	nickel/cobalt efflux protein RcnA	1	GDKOHJ_19105
GDKOHJ_19100	Ni(II)/Co(II) efflux transporter accessory subunit RcnB	1	GDKOHJ_19100
GDKOHJ_19095	putative fimbrial-like adhesin protein	1	GDKOHJ_19095
GDKOHJ_19090	Outer membrane usher protein YehB	1	GDKOHJ_19090
GDKOHJ_19085	putative fimbrial chaperone YehC	1	GDKOHJ_19085
GDKOHJ_19080	Uncharacterized fimbrial-like protein YehD	1	GDKOHJ_19080
GDKOHJ_19020	Protein YehQ	1	GDKOHJ_19020
GDKOHJ_19070	iron-sulfur cluster carrier protein ApbC	1	GDKOHJ_19070
GDKOHJ_19065	methionine--tRNA ligase	1	GDKOHJ_19065
GDKOHJ_19060	putative regulator	1	GDKOHJ_19060
GDKOHJ_19055	Uncharacterized protein YehI	1	GDKOHJ_19055
GDKOHJ_19050	Protein	1	GDKOHJ_19050
GDKOHJ_19045	Small toxic protein ZorO	1	GDKOHJ_19045
GDKOHJ_19035	Uncharacterized protein YehL	1	GDKOHJ_19035
GDKOHJ_19030	YehM protein	1	GDKOHJ_19030
GDKOHJ_19025	Uncharacterized protein YehP	1	GDKOHJ_19025
GDKOHJ_19075	Fimbrial-like adhesin protein	1	GDKOHJ_19075
GDKOHJ_15870	endoribonuclease MazF	1	GDKOHJ_15870
GDKOHJ_15865	type II toxin-antitoxin system antitoxin MazE	1	GDKOHJ_15865
GDKOHJ_15860	GTP diphosphokinase	1	GDKOHJ_15860
GDKOHJ_15855	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	1	GDKOHJ_15855
GDKOHJ_15850	two-component sensor histidine kinase BarA	1	GDKOHJ_15850
GDKOHJ_15845	glucarate dehydratase	1	GDKOHJ_15845
GDKOHJ_15840	Glucarate dehydratase-related protein	1	GDKOHJ_15840
GDKOHJ_15835	galactarate/glucarate/glycerate transporter GudP	1	GDKOHJ_15835
GDKOHJ_15565	2-hydroxyacid dehydrogenase	1	GDKOHJ_15565
GDKOHJ_15825	tRNA pseudouridine(65) synthase TruC	1	GDKOHJ_15825
GDKOHJ_15820	Uncharacterized protein YqcC	1	GDKOHJ_15820
GDKOHJ_15810	SecY-interacting protein	1	GDKOHJ_15810
GDKOHJ_15805	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	1	GDKOHJ_15805
GDKOHJ_15800	nucleotide 5'-monophosphate nucleosidase	1	GDKOHJ_15800
GDKOHJ_15795	HAAAP family serine/threonine permease SdaC	1	GDKOHJ_15795
GDKOHJ_15790	L-serine ammonia-lyase II	1	GDKOHJ_15790
GDKOHJ_15785	flap endonuclease Xni	1	GDKOHJ_15785
GDKOHJ_15830	flavodoxin	1	GDKOHJ_15830
GDKOHJ_15965	Putative electron transfer flavoprotein subunit YgcR	1	GDKOHJ_15965
GDKOHJ_15960	Inner membrane metabolite transport protein YgcS	1	GDKOHJ_15960
GDKOHJ_15955	Uncharacterized FAD-linked oxidoreductase YgcU	1	GDKOHJ_15955
GDKOHJ_15950	Uncharacterized oxidoreductase YgcW	1	GDKOHJ_15950
GDKOHJ_15945	Inner membrane protein YqcE	1	GDKOHJ_15945
GDKOHJ_15940	Sugar (pentulose or hexulose) kinase	1	GDKOHJ_15940
GDKOHJ_15935	aminoimidazole riboside kinase	1	GDKOHJ_15935
GDKOHJ_15930	Carbohydrate porin	1	GDKOHJ_15930
GDKOHJ_15875	nucleoside triphosphate pyrophosphohydrolase	1	GDKOHJ_15875
GDKOHJ_15920	Sucrose-6-phosphate hydrolase	1	GDKOHJ_15920
GDKOHJ_15915	LacI family DNA-binding transcriptional regulator	1	GDKOHJ_15915
GDKOHJ_15910	7-carboxy-7-deazaguanine synthase QueE	1	GDKOHJ_15910
GDKOHJ_15905	LemA family protein	1	GDKOHJ_15905
GDKOHJ_15900	TPM domain-containing protein	1	GDKOHJ_15900
GDKOHJ_15895	Uncharacterized membrane protein YgcG, contains a TPM-fold domain	1	GDKOHJ_15895
GDKOHJ_15890	TPM domain-containing protein	1	GDKOHJ_15890
GDKOHJ_15885	phosphopyruvate hydratase	1	GDKOHJ_15885
GDKOHJ_15880	CTP synthase (glutamine hydrolyzing)	1	GDKOHJ_15880
GDKOHJ_15925	PTS system sucrose-specific EIIBC component	1	GDKOHJ_15925
GDKOHJ_15660	Type VI protein secretion system component Hcp (secreted cytotoxin)	1	GDKOHJ_15660
GDKOHJ_15655	type VI secretion system ATPase TssH	1	GDKOHJ_15655
GDKOHJ_15645	Lysine-specific metallo-endopeptidase domain-containing protein	1	GDKOHJ_15645
GDKOHJ_15640	hypothetical protein	1	GDKOHJ_15640
GDKOHJ_15630	Lysine-specific metallo-endopeptidase domain-containing protein	1	GDKOHJ_15630
GDKOHJ_15625	YARHG domain-containing protein	1	GDKOHJ_15625
GDKOHJ_15620	Type VI secretion protein	1	GDKOHJ_15620
GDKOHJ_15615	Type VI secretion protein VasK	1	GDKOHJ_15615
GDKOHJ_15780	lactaldehyde reductase	1	GDKOHJ_15780
GDKOHJ_15605	type VI secretion system protein TssA	1	GDKOHJ_15605
GDKOHJ_15600	PAAR domain-containing protein	1	GDKOHJ_15600
GDKOHJ_15595	Lipoprotein	1	GDKOHJ_15595
GDKOHJ_15590	type VI secretion system baseplate subunit TssF	1	GDKOHJ_15590
GDKOHJ_15585	type VI secretion system baseplate subunit TssG	1	GDKOHJ_15585
GDKOHJ_15580	type VI secretion system lipoprotein TssJ	1	GDKOHJ_15580
GDKOHJ_15575	type VI secretion system baseplate subunit TssE	1	GDKOHJ_15575
GDKOHJ_15570	DeoW	1	GDKOHJ_15570
GDKOHJ_15610	IcmF-like protein	1	GDKOHJ_15610
GDKOHJ_15775	L-fuculose-phosphate aldolase	1	GDKOHJ_15775
GDKOHJ_15770	L-fucose:H+ symporter permease	1	GDKOHJ_15770
GDKOHJ_15765	L-fucose isomerase	1	GDKOHJ_15765
GDKOHJ_15760	L-fuculokinase	1	GDKOHJ_15760
GDKOHJ_15755	L-fucose mutarotase	1	GDKOHJ_15755
GDKOHJ_15750	L-fucose operon activator	1	GDKOHJ_15750
GDKOHJ_15745	23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM	1	GDKOHJ_15745
GDKOHJ_15740	UPF0382 inner membrane protein YgdD	1	GDKOHJ_15740
GDKOHJ_15665	OmpA-like domain-containing protein	1	GDKOHJ_15665
GDKOHJ_15725	Uncharacterized lipoprotein YgdI	1	GDKOHJ_15725
GDKOHJ_15720	cysteine desulfurase CsdA	1	GDKOHJ_15720
GDKOHJ_15715	cysteine desulfurase sulfur acceptor subunit CsdE	1	GDKOHJ_15715
GDKOHJ_15710	tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA	1	GDKOHJ_15710
GDKOHJ_15705	murein transglycosylase A	1	GDKOHJ_15705
GDKOHJ_15685	type VI secretion system contractile sheath small subunit	1	GDKOHJ_15685
GDKOHJ_15680	type VI secretion system contractile sheath large subunit	1	GDKOHJ_15680
GDKOHJ_15675	type VI secretion system baseplate subunit TssK	1	GDKOHJ_15675
GDKOHJ_15670	type VI secretion system protein TssL, short form	1	GDKOHJ_15670
GDKOHJ_15735	glycine cleavage system transcriptional regulator GcvA	1	GDKOHJ_15735
GDKOHJ_17910	Fimbrial protein	1	GDKOHJ_17910
GDKOHJ_17905	Fimbrial protein	1	GDKOHJ_17905
GDKOHJ_17900	Fimbrial-type adhesion domain-containing protein	1	GDKOHJ_17900
GDKOHJ_17895	Fimbria/pilus periplasmic chaperone	1	GDKOHJ_17895
GDKOHJ_17890	Fimbrial biogenesis outer membrane usher protein	1	GDKOHJ_17890
GDKOHJ_17885	Fimbrial protein	1	GDKOHJ_17885
GDKOHJ_17880	phosphohistidine phosphatase SixA	1	GDKOHJ_17880
GDKOHJ_17875	fatty acid oxidation complex subunit alpha FadJ	1	GDKOHJ_17875
GDKOHJ_20005	Molecular chaperone	1	GDKOHJ_20005
GDKOHJ_17865	UPF0381 protein YfcZ	1	GDKOHJ_17865
GDKOHJ_17860	long-chain fatty acid transporter FadL	1	GDKOHJ_17860
GDKOHJ_17855	phospholipid-binding lipoprotein MlaA	1	GDKOHJ_17855
GDKOHJ_17850	Inner membrane protein YfdC	1	GDKOHJ_17850
GDKOHJ_16480	Aminotransferase class I/classII domain-containing protein	1	GDKOHJ_16480
GDKOHJ_16475	Alkylhydroperoxidase family enzyme, contains CxxC motif	1	GDKOHJ_16475
GDKOHJ_16470	glutaredoxin-like protein NrdH	1	GDKOHJ_16470
GDKOHJ_16465	class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI	1	GDKOHJ_16465
GDKOHJ_17870	acetyl-CoA C-acyltransferase FadI	1	GDKOHJ_17870
GDKOHJ_18000	bifunctional tetrahydrofolate synthase/dihydrofolate synthase	1	GDKOHJ_18000
GDKOHJ_17995	acetyl-CoA carboxylase, carboxyltransferase subunit beta	1	GDKOHJ_17995
GDKOHJ_17990	DedA family protein	1	GDKOHJ_17990
GDKOHJ_17985	tRNA pseudouridine(38-40) synthase TruA	1	GDKOHJ_17985
GDKOHJ_17980	aspartate-semialdehyde dehydrogenase	1	GDKOHJ_17980
GDKOHJ_17975	4-phosphoerythronate dehydrogenase PdxB	1	GDKOHJ_17975
GDKOHJ_17970	flagella biosynthesis regulator Flk	1	GDKOHJ_17970
GDKOHJ_17965	Uncharacterized MFS-type transporter YfcJ	1	GDKOHJ_17965
GDKOHJ_17915	Fimbrial adhesin YfcO	1	GDKOHJ_17915
GDKOHJ_17955	bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC	1	GDKOHJ_17955
GDKOHJ_17950	Uncharacterized protein YfcL	1	GDKOHJ_17950
GDKOHJ_17945	elongation factor P hydroxylase	1	GDKOHJ_17945
GDKOHJ_17940	putative membrane transporter protein YfcA	1	GDKOHJ_17940
GDKOHJ_17935	penicillin-insensitive murein endopeptidase	1	GDKOHJ_17935
GDKOHJ_17930	chorismate synthase	1	GDKOHJ_17930
GDKOHJ_17925	50S ribosomal protein L3 N(5)-glutamine methyltransferase	1	GDKOHJ_17925
GDKOHJ_17920	endonuclease SmrB	1	GDKOHJ_17920
GDKOHJ_17960	beta-ketoacyl-ACP synthase I	1	GDKOHJ_17960
GDKOHJ_16315	nicotinamide-nucleotide amidase	1	GDKOHJ_16315
GDKOHJ_16310	lytic murein transglycosylase B	1	GDKOHJ_16310
GDKOHJ_16305	PTS glucitol/sorbitol transporter subunit IIC	1	GDKOHJ_16305
GDKOHJ_16300	PTS glucitol/sorbitol transporter subunit IIB	1	GDKOHJ_16300
GDKOHJ_16295	PTS glucitol/sorbitol transporter subunit IIA	1	GDKOHJ_16295
GDKOHJ_16290	sorbitol-6-phosphate dehydrogenase	1	GDKOHJ_16290
GDKOHJ_16285	transcriptional regulator GutM	1	GDKOHJ_16285
GDKOHJ_16280	glucitol operon DNA-binding transcriptional repressor SrlR	1	GDKOHJ_16280
GDKOHJ_16460	class 1b ribonucleoside-diphosphate reductase subunit alpha	1	GDKOHJ_16460
GDKOHJ_16270	nitric oxide reductase transcriptional regulator NorR	1	GDKOHJ_16270
GDKOHJ_16265	anaerobic nitric oxide reductase flavorubredoxin	1	GDKOHJ_16265
GDKOHJ_16260	NADH:flavorubredoxin reductase NorW	1	GDKOHJ_16260
GDKOHJ_16255	carbamoyltransferase HypF	1	GDKOHJ_16255
GDKOHJ_16250	electron transport protein HydN	1	GDKOHJ_16250
GDKOHJ_16245	DNA-binding transcriptional regulator AscG	1	GDKOHJ_16245
GDKOHJ_16240	PTS cellobiose/arbutin/salicin transporter subunit IIBC	1	GDKOHJ_16240
GDKOHJ_16235	6-phospho-beta-glucosidase AscB	1	GDKOHJ_16235
GDKOHJ_16275	arabinose-5-phosphate isomerase GutQ	1	GDKOHJ_16275
GDKOHJ_16455	class 1b ribonucleoside-diphosphate reductase subunit beta	1	GDKOHJ_16455
GDKOHJ_16450	glycine betaine/L-proline ABC transporter ATP-binding protein ProV	1	GDKOHJ_16450
GDKOHJ_16445	glycine betaine/L-proline ABC transporter permease ProW	1	GDKOHJ_16445
GDKOHJ_16440	glycine betaine/L-proline ABC transporter substrate-binding protein ProX	1	GDKOHJ_16440
GDKOHJ_16430	Putative uncharacterized transporter YgaY	1	GDKOHJ_16430
GDKOHJ_16425	L-valine exporter subunit YgaZ	1	GDKOHJ_16425
GDKOHJ_16420	L-valine transporter subunit YgaH	1	GDKOHJ_16420
GDKOHJ_16415	multidrug efflux transporter EmrAB transcriptional repressor EmrR	1	GDKOHJ_16415
GDKOHJ_16320	recombinase RecA	1	GDKOHJ_16320
GDKOHJ_16405	multidrug efflux MFS transporter permease subunit EmrB	1	GDKOHJ_16405
GDKOHJ_16390	S-ribosylhomocysteine lyase	1	GDKOHJ_16390
GDKOHJ_16380	glutamate--cysteine ligase	1	GDKOHJ_16380
GDKOHJ_16375	Inner membrane protein YqaA	1	GDKOHJ_16375
GDKOHJ_16370	fructose-1-phosphate/6-phosphogluconate phosphatase	1	GDKOHJ_16370
GDKOHJ_16340	Transposase	1	GDKOHJ_16340
GDKOHJ_16335	carbon storage regulator CsrA	1	GDKOHJ_16335
GDKOHJ_16330	alanine--tRNA ligase	1	GDKOHJ_16330
GDKOHJ_16325	recombination regulator RecX	1	GDKOHJ_16325
GDKOHJ_16410	multidrug efflux MFS transporter periplasmic adaptor subunit EmrA	1	GDKOHJ_16410
GDKOHJ_09170	Helix-turn-helix domain-containing protein	1	GDKOHJ_09170
GDKOHJ_09165	Cox protein	1	GDKOHJ_09165
GDKOHJ_09160	Phage protein	1	GDKOHJ_09160
GDKOHJ_09155	Phage protein B	1	GDKOHJ_09155
GDKOHJ_09150	Uncharacterized protein in GpA 5'region	1	GDKOHJ_09150
GDKOHJ_09145	Uncharacterized protein in GpA 5'region	1	GDKOHJ_09145
GDKOHJ_18260	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase	1	GDKOHJ_18260
